,Total_Population2020,white_2020,black_2020,native_2020,asian_pi_2020,hisp_2020,pct_white_2020,pct_black_2020,pct_native_2020,pct_asian_pi_2020,pct_hispanic_2020,pov_idx,haz_idx,tcost_idx,pct_poor_ns,pct_nonwhite,hh_pct_white_lt30ami,hh_pct_black_lt30ami,hh_pct_hisp_lt30ami,hh_pct_ai_pi_lt30ami,stusab,state,state_name,county,county_name,tract
25045,4224,3384,52,7,20,607,80.113636364,1.2310606061,0.165719697,0.4734848485,14.370265152,44.0,52.0,,10.93,19.080705505,81.82,2.42,18.18,0.0,IL,17,Illinois,11,Bureau County,965100
25046,3474,2627,47,6,47,617,75.618883132,1.3529073115,0.1727115717,1.3529073115,17.760506621,36.0,52.0,,13.19,22.646383467,100.0,0.0,0.0,0.0,IL,17,Illinois,11,Bureau County,965200
25047,3370,2991,40,5,59,174,88.753709199,1.1869436202,0.1483679525,1.7507418398,5.1632047478,29.0,62.0,,15.33,2.8313253012,100.0,0.0,0.0,0.0,IL,17,Illinois,11,Bureau County,965300
25048,3555,3265,36,1,50,127,91.842475387,1.0126582278,0.0281293952,1.4064697609,3.5724331927,65.0,62.0,,6.52,7.722007722,100.0,0.0,0.0,0.0,IL,17,Illinois,11,Bureau County,965400
25049,3506,3284,7,9,21,72,93.667997718,0.1996577296,0.2567027952,0.5989731888,2.0536223617,39.0,62.0,,12.22,9.5706863549,87.9,0.0,0.0,3.23,IL,17,Illinois,11,Bureau County,965500
25050,2715,2529,16,2,9,73,93.149171271,0.5893186004,0.073664825,0.3314917127,2.6887661142,46.0,62.0,,10.41,4.1086102179,95.83,0.0,0.0,3.33,IL,17,Illinois,11,Bureau County,965600
25051,2306,2165,3,4,5,36,93.885516045,0.1300954033,0.1734605377,0.2168256722,1.5611448395,37.0,56.0,,12.81,7.0,94.12,0.0,2.35,0.0,IL,17,Illinois,13,Calhoun County,951200
25052,2131,2052,4,0,2,28,96.292820272,0.1877053027,0.0,0.0938526513,1.3139371187,76.0,50.0,,4.69,0.2629272568,100.0,0.0,0.0,0.0,IL,17,Illinois,13,Calhoun County,951300
25053,3773,3542,17,5,13,111,93.87755102,0.4505698383,0.1325205407,0.3445534058,2.9419560032,50.0,57.0,,9.5,4.4838709677,100.0,0.0,0.0,0.0,IL,17,Illinois,15,Carroll County,960100
25054,1976,1857,5,3,6,62,93.977732794,0.2530364372,0.1518218623,0.3036437247,3.1376518219,51.0,69.0,,9.23,5.4144705319,93.24,0.0,0.0,0.0,IL,17,Illinois,15,Carroll County,960200
25055,3000,2568,57,3,5,257,85.6,1.9,0.1,0.1666666667,8.5666666667,37.0,55.0,,12.97,7.09866493,94.44,3.7,0.0,0.0,IL,17,Illinois,15,Carroll County,960300
25056,1944,1828,9,0,4,51,94.032921811,0.462962963,0.0,0.2057613169,2.6234567901,32.0,62.0,,14.61,7.5090626618,89.47,0.0,4.21,0.0,IL,17,Illinois,15,Carroll County,960400
25057,2461,2298,9,0,9,54,93.376676148,0.365704998,0.0,0.365704998,2.1942299878,49.0,62.0,,9.72,4.9542048293,100.0,0.0,0.0,0.0,IL,17,Illinois,15,Carroll County,960500
25058,2548,1650,579,38,8,222,64.7566719,22.723704867,1.4913657771,0.3139717425,8.7127158556,54.0,62.0,,8.75,15.716657443,100.0,0.0,0.0,0.0,IL,17,Illinois,15,Carroll County,960600
25059,2251,2145,15,9,9,12,95.290981786,0.666370502,0.3998223012,0.3998223012,0.5330964016,51.0,67.0,,9.35,4.3859649123,96.0,3.2,0.0,0.0,IL,17,Illinois,17,Cass County,960100
25060,2501,2303,17,8,8,88,92.083166733,0.6797281088,0.3198720512,0.3198720512,3.518592563,48.0,62.0,,10.08,2.3596419854,100.0,0.0,0.0,0.0,IL,17,Illinois,17,Cass County,960200
25061,3054,2273,63,5,41,625,74.426981009,2.0628683694,0.1637197119,1.3425016372,20.464963982,69.0,67.0,,5.81,15.1453958,41.18,0.0,58.82,0.0,IL,17,Illinois,17,Cass County,960300
25062,2545,1308,230,9,45,895,51.394891945,9.0373280943,0.3536345776,1.768172888,35.166994106,22.0,62.0,,18.68,41.413753362,82.5,0.0,16.67,0.0,IL,17,Illinois,17,Cass County,960400
25063,2691,1032,381,5,47,1169,38.350055741,14.158305463,0.1858045336,1.7465626161,43.441099963,10.0,62.0,,27.36,56.772224342,59.33,21.53,19.14,0.0,IL,17,Illinois,17,Cass County,960500
25064,2266,221,1262,12,408,284,9.7528684907,55.692850838,0.5295675199,18.005295675,12.53309797,9.0,36.0,,27.45,87.98185941,7.38,60.0,6.15,27.69,IL,17,Illinois,19,Champaign County,200
25065,6593,2368,363,6,2994,636,35.916881541,5.5058395268,0.091005612,45.411800394,9.6465948734,54.0,37.0,,8.75,41.917707568,51.23,10.49,3.4,34.26,IL,17,Illinois,19,Champaign County,301
25066,3830,923,173,0,2272,314,24.09921671,4.5169712794,0.0,59.321148825,8.1984334204,83.0,37.0,,3.65,74.109059682,30.86,6.29,2.29,58.86,IL,17,Illinois,19,Champaign County,302
25067,5125,2975,238,0,1296,451,58.048780488,4.643902439,0.0,25.287804878,8.8,70.0,37.0,,5.79,33.478174995,38.1,1.9,5.71,46.43,IL,17,Illinois,19,Champaign County,401
25068,4001,2089,228,3,980,479,52.211947013,5.6985753562,0.0749812547,24.493876531,11.972006998,85.0,37.0,,3.3,40.583354287,43.53,6.9,4.31,39.22,IL,17,Illinois,19,Champaign County,402
25069,3608,2560,340,5,260,204,70.953436807,9.4235033259,0.1385809313,7.2062084257,5.6541019956,45.0,37.0,,10.69,30.490814368,51.52,30.3,18.18,0.0,IL,17,Illinois,19,Champaign County,500
25070,3290,862,1036,5,139,1060,26.200607903,31.489361702,0.1519756839,4.2249240122,32.218844985,14.0,37.0,,23.66,60.15625,32.79,50.82,13.11,0.0,IL,17,Illinois,19,Champaign County,700
25071,6052,2502,1619,3,949,609,41.341705221,26.751487112,0.04957039,15.680766689,10.062789161,45.0,37.0,,10.74,47.968871595,37.7,42.62,4.92,14.75,IL,17,Illinois,19,Champaign County,800
25072,4731,1205,2451,4,149,604,25.470302262,51.807228916,0.0845487212,3.1494398647,12.766856901,14.0,37.0,,23.31,68.154072827,34.18,55.7,8.86,0.0,IL,17,Illinois,19,Champaign County,901
25073,6833,3639,1657,6,746,405,53.256256403,24.249963413,0.0878091614,10.917605737,5.927118396,65.0,52.0,,6.51,40.760193504,63.46,13.46,13.46,9.62,IL,17,Illinois,19,Champaign County,902
25074,4366,2709,1100,0,91,201,62.047640861,25.194686212,0.0,2.0842876775,4.6037562987,35.0,37.0,,13.34,28.789217852,54.29,31.43,8.57,0.0,IL,17,Illinois,19,Champaign County,1000
25075,3519,2760,295,8,108,177,78.431372549,8.3830633703,0.2273373117,3.0690537084,5.0298380222,75.0,37.0,,4.8,20.997375328,59.12,18.87,15.72,6.29,IL,17,Illinois,19,Champaign County,1100
25076,6611,2969,2133,16,501,513,44.909998487,32.264407805,0.2420208743,7.5782786265,7.7597942823,35.0,39.0,,13.34,57.454494928,41.88,22.22,2.56,20.51,IL,17,Illinois,19,Champaign County,1201
25077,4414,3079,579,6,259,244,69.755323969,13.117353874,0.1359311282,5.8676937019,5.5278658813,91.0,52.0,,2.16,29.358805446,69.23,38.46,0.0,0.0,IL,17,Illinois,19,Champaign County,1203
25078,3453,2293,267,2,563,133,66.406023747,7.732406603,0.0579206487,16.304662612,3.8517231393,95.0,52.0,,1.46,37.084199584,61.22,0.0,0.0,30.61,IL,17,Illinois,19,Champaign County,1204
25079,7271,4262,968,3,1236,408,58.6164214,13.313161876,0.0412597992,16.999037271,5.6113326915,46.0,52.0,,10.53,46.695441057,33.66,47.52,0.0,18.81,IL,17,Illinois,19,Champaign County,1205
25080,1886,1553,84,2,126,48,82.343584305,4.4538706257,0.1060445387,6.6808059385,2.545068929,80.0,52.0,,4.12,13.774509804,88.76,0.0,11.24,0.0,IL,17,Illinois,19,Champaign County,1206
25081,5796,4200,581,10,420,293,72.463768116,10.024154589,0.1725327812,7.2463768116,5.05521049,52.0,52.0,,8.98,23.166490246,83.78,0.0,0.0,18.92,IL,17,Illinois,19,Champaign County,1301
25082,4892,3573,246,5,625,157,73.037612428,5.0286181521,0.102207686,12.775960752,3.209321341,73.0,52.0,,5.13,19.375140481,76.67,23.33,0.0,0.0,IL,17,Illinois,19,Champaign County,1302
25083,7616,3918,592,6,1982,743,51.444327731,7.7731092437,0.0787815126,26.024159664,9.7557773109,63.0,39.0,,6.92,40.005887548,48.15,7.41,9.26,33.33,IL,17,Illinois,19,Champaign County,1400
25084,3800,833,1505,1,1072,240,21.921052632,39.605263158,0.0263157895,28.210526316,6.3157894737,55.0,37.0,,8.49,72.917424518,28.96,22.62,4.98,42.99,IL,17,Illinois,19,Champaign County,5300
25085,4531,2012,1124,12,165,953,44.405208563,24.806885897,0.2648421982,3.6415802251,21.032884573,24.0,53.0,,17.57,36.983972802,46.07,52.81,0.9,0.0,IL,17,Illinois,19,Champaign County,5401
25086,3170,2091,240,0,109,537,65.96214511,7.570977918,0.0,3.4384858044,16.940063091,20.0,51.0,,19.58,31.968007756,52.94,0.0,41.18,7.84,IL,17,Illinois,19,Champaign County,5402
